fill_number,first_run_number,last_run_number,duration,start_time,end_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,downtime,efficiency_lumi,peak_lumi,peak_pileup,fill_type_runtime,bunches_target,beta_star,energy,injection_scheme
8213,359615,359625,,2022-09-30 08:51:01,2022-09-30 10:03:09,,,2022-09-30 10:03:09,,,0,,,,PROTONS,,,,
8212,359599,359614,12317,2022-09-30 03:31:07,2022-09-30 08:50:47,2022-09-30 05:17:22,2022-09-30 08:42:39,2022-09-30 08:50:47,37.90268617776,24.862405108028,3467,65.595,4.687231253,57.689316,PROTONS,578,60.0,6799.68,25ns_591b_578_510_540_72bpi_12inj_3INDIV
8211,359589,359598,9070,2022-09-29 21:55:35,2022-09-30 03:31:07,2022-09-30 00:52:51,2022-09-30 03:24:01,2022-09-30 03:31:07,8.850353247814,8.513785572845,393,96.197,1.091745174,53.195546,PROTONS,578,60.0,6799.68,25ns_159b_146_128_134_36bpi_8inj_3INDIV
8210,359563,359588,24560,2022-09-29 11:54:16,2022-09-29 21:55:35,2022-09-29 14:22:04,2022-09-29 21:11:24,2022-09-29 21:55:35,18.115784894837,14.469993884741,4158,79.875,1.102761287,56.035121,PROTONS,2740,60.0,6799.68,Multi_525ns_140b_140_75_16_8bpi_19inj
8209,359548,359562,,2022-09-29 07:57:25,2022-09-29 11:54:37,,,2022-09-29 11:54:37,,,0,,,,PROTONS,,,,
8208,,,,2022-09-29 05:36:21,2022-09-29 07:57:25,,,2022-09-29 07:57:25,,,0,,,,PROTONS,,,,
8207,,,,2022-09-29 03:36:36,2022-09-29 05:36:21,,,2022-09-29 05:36:21,,,0,,,,PROTONS,,,,
8206,,,,2022-09-29 03:22:20,2022-09-29 03:36:36,,,2022-09-29 03:36:36,,,0,,,,PROTONS,,,,
8205,,,,2022-09-29 03:00:28,2022-09-29 03:22:20,,,2022-09-29 03:22:20,,,0,,,,PROTONS,,,,
8204,,,,2022-09-29 02:46:34,2022-09-29 03:00:28,,,2022-09-29 03:00:28,,,0,,,,PROTONS,,,,
8203,,,,2022-09-29 01:23:20,2022-09-29 02:46:34,,,2022-09-29 02:46:34,,,0,,,,PROTONS,,,,
8202,,,,2022-09-29 01:19:51,2022-09-29 01:23:20,,,2022-09-29 01:23:20,,,0,,,,PROTONS,,,,
8201,359544,359546,,2022-09-28 23:30:11,2022-09-29 01:19:51,,,2022-09-29 01:19:51,,,0,,,,PROTONS,,,,
8200,359541,359543,,2022-09-28 21:56:37,2022-09-28 23:30:11,,,2022-09-28 23:30:11,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8199,359525,359540,,2022-09-28 16:11:20,2022-09-28 21:56:37,,,2022-09-28 21:56:37,,,0,,,,PROTONS,,,,
8198,359518,359522,,2022-09-28 15:37:34,2022-09-28 16:11:20,,,2022-09-28 16:11:20,,,0,,,,PROTONS,,,,
8197,359514,359515,,2022-09-28 15:22:37,2022-09-28 15:37:34,,,2022-09-28 15:37:34,,,0,,,,PROTONS,,,,
8196,359459,359513,,2022-09-27 23:33:38,2022-09-28 15:22:37,,,2022-09-28 15:22:37,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8195,359451,359456,,2022-09-27 21:19:19,2022-09-27 23:33:38,,,2022-09-27 23:33:38,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8194,359447,359450,,2022-09-27 19:01:20,2022-09-27 21:19:19,,,2022-09-27 21:19:19,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8193,359438,359445,,2022-09-27 17:58:17,2022-09-27 19:01:20,,,2022-09-27 19:01:20,,,0,,,,PROTONS,,,,
8192,359433,359437,,2022-09-27 16:01:54,2022-09-27 17:58:17,,,2022-09-27 17:58:17,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8191,,,,2022-09-27 15:52:40,2022-09-27 16:01:54,,,2022-09-27 16:01:54,,,0,,,,PROTONS,,,,
8190,,,,2022-09-27 15:35:39,2022-09-27 15:52:40,,,2022-09-27 15:52:40,,,0,,,,PROTONS,,,,
8189,,,,2022-09-27 15:17:30,2022-09-27 15:35:39,,,2022-09-27 15:35:39,,,0,,,,PROTONS,,,,
8188,359429,359432,,2022-09-27 14:20:24,2022-09-27 15:17:30,,,2022-09-27 15:17:30,,,0,,,,PROTONS,,,,
8187,359380,359427,,2022-09-27 07:36:31,2022-09-27 14:20:24,,,2022-09-27 14:20:24,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8186,359367,359377,,2022-09-27 03:17:42,2022-09-27 07:36:31,,,2022-09-27 07:36:31,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8185,359358,359366,,2022-09-27 00:52:10,2022-09-27 03:17:42,,,2022-09-27 03:17:42,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8184,359350,359357,853,2022-09-26 21:59:22,2022-09-27 00:51:57,2022-09-27 00:27:15,2022-09-27 00:41:28,2022-09-27 00:51:57,0.00725416945,0.007090835269,26,97.748,0.003192411,22.710446,PROTONS,1,60.0,6799.68,2nominals_10pilots_lossmaps_coll_allIPs
8183,359346,359349,,2022-09-26 20:43:33,2022-09-26 21:59:36,,,2022-09-26 21:59:36,,,0,,,,PROTONS,1,,,2nominals_10pilots_lossmaps_coll_allIPs
8182,359345,359345,,2022-09-26 19:47:57,2022-09-26 20:43:33,,,2022-09-26 20:43:33,,,0,,,,PROTONS,,,,
8181,359336,359344,13035,2022-09-26 12:02:00,2022-09-26 19:47:57,2022-09-26 15:53:44,2022-09-26 19:30:59,2022-09-26 19:47:57,0.233278371962,0.216780439977,450,92.928,0.018042006,0.891311,PROTONS,144,1920.0,6799.68,525ns_146b_144_35_22_8bpi_20inj_nocloseLR
8180,359334,359334,,2022-09-26 11:19:32,2022-09-26 12:02:05,,,2022-09-26 12:02:05,,,0,,,,PROTONS,,,,
8179,359303,359332,,2022-09-26 08:03:34,2022-09-26 11:19:32,,,2022-09-26 11:19:32,,,0,,,,PROTONS,,,,
8178,359272,359302,206553,2022-09-23 20:05:16,2022-09-26 08:03:34,2022-09-23 22:21:15,2022-09-26 07:43:48,2022-09-26 08:03:34,2.878868887922,2.736918040275,3602,95.069,0.018700634,0.923848,PROTONS,48,1920.0,6799.68,525ns_146b_144_35_22_8bpi_20inj_nocloseLR
8177,359246,359270,12053,2022-09-23 09:59:43,2022-09-23 20:05:16,2022-09-23 16:43:46,2022-09-23 20:04:39,2022-09-23 20:05:16,0.0656992298,0.061866895718,1934,94.167,0.005724978,0.848476,PROTONS,48,1920.0,6799.68,525ns_50b_48_8_13_8bpi_8inj_800ns_bs525ns_v2
8176,359227,359244,,2022-09-23 04:30:11,2022-09-23 09:59:43,,,2022-09-23 09:59:43,,,0,,,,PROTONS,48,,,Single_3b_0_2_2
8175,,,,2022-09-23 02:57:20,2022-09-23 04:30:11,,,2022-09-23 04:30:11,,,0,,,,PROTONS,,,,
8174,359211,359224,,2022-09-22 23:46:27,2022-09-23 02:57:20,,,2022-09-23 02:57:20,,,0,,,,PROTONS,,,,
8173,,,,2022-09-22 23:37:07,2022-09-22 23:46:27,,,2022-09-22 23:46:27,,,0,,,,PROTONS,,,,
8172,359197,359210,,2022-09-22 13:38:28,2022-09-22 23:37:07,,,2022-09-22 23:37:07,,,0,,,,PROTONS,0,,,Single_3b_0_2_2
8171,359196,359196,,2022-09-22 13:27:33,2022-09-22 13:38:28,,,2022-09-22 13:38:28,,,0,,,,PROTONS,,,,
8170,359191,359195,,2022-09-22 12:12:34,2022-09-22 13:27:33,,,2022-09-22 13:27:33,,,0,,,,PROTONS,,,,
8169,359169,359190,,2022-09-22 08:37:15,2022-09-22 12:12:34,,,2022-09-22 12:12:34,,,0,,,,PROTONS,,,,
8168,359161,359167,,2022-09-22 04:45:27,2022-09-22 08:37:15,,,2022-09-22 08:37:15,,,0,,,,PROTONS,,,,
8167,359158,359160,,2022-09-22 03:24:35,2022-09-22 04:45:27,,,2022-09-22 04:45:27,,,0,,,,PROTONS,,,,
8166,359152,359156,,2022-09-22 02:03:32,2022-09-22 03:24:35,,,2022-09-22 03:24:35,,,0,,,,PROTONS,,,,
8165,359139,359150,,2022-09-21 22:23:13,2022-09-22 02:03:32,,,2022-09-22 02:03:32,,,0,,,,PROTONS,,,,
8164,359135,359137,,2022-09-21 19:37:38,2022-09-21 22:23:13,,,2022-09-21 22:23:13,,,0,,,,PROTONS,,,,
8163,359128,359134,,2022-09-21 15:52:15,2022-09-21 19:37:38,,,2022-09-21 19:37:38,,,0,,,,PROTONS,,,,
8162,359093,359125,,2022-09-21 08:36:22,2022-09-21 15:52:15,,,2022-09-21 15:52:15,,,0,,,,PROTONS,,,,
8161,359088,359091,,2022-09-21 04:04:31,2022-09-21 08:36:22,,,2022-09-21 08:36:22,,,0,,,,PROTONS,1,,,
8160,359078,359087,,2022-09-21 02:09:13,2022-09-21 04:04:31,,,2022-09-21 04:04:31,,,0,,,,PROTONS,1,,,
8159,359072,359077,,2022-09-20 23:54:06,2022-09-21 02:09:13,,,2022-09-21 02:09:13,,,0,,,,PROTONS,1,,,
8158,,,,2022-09-20 23:17:58,2022-09-20 23:54:06,,,2022-09-20 23:54:06,,,0,,,,PROTONS,,,,
8157,359066,359071,,2022-09-20 16:51:30,2022-09-20 23:17:58,,,2022-09-20 23:17:58,,,0,,,,PROTONS,,,,
8156,359019,359065,,2022-09-20 01:39:17,2022-09-20 16:51:30,,,2022-09-20 16:51:30,,,0,,,,PROTONS,0,,,
8155,359015,359018,,2022-09-19 22:57:57,2022-09-20 01:39:17,,,2022-09-20 01:39:17,,,0,,,,PROTONS,1872,,,
8154,,,,2022-09-19 22:24:09,2022-09-19 22:57:57,,,2022-09-19 22:57:57,,,0,,,,PROTONS,,,,
8153,359000,359013,,2022-09-19 15:47:16,2022-09-19 22:24:09,,,2022-09-19 22:24:09,,,0,,,,PROTONS,,,,
8152,357934,358993,,2022-08-23 15:02:37,2022-09-19 15:47:16,,,2022-09-19 15:47:16,,,0,,,,PROTONS,,,,
8151,357883,357933,44696,2022-08-22 21:37:59,2022-08-23 15:02:37,2022-08-22 23:40:34,2022-08-23 12:05:30,2022-08-23 15:02:37,561.171192356338,483.918603078682,2894,86.234,15.993597331,82.538882,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8150,357872,357882,,2022-08-22 19:24:30,2022-08-22 21:38:02,,,2022-08-22 21:38:02,,,0,,,,PROTONS,,,,
8149,357786,357871,54862,2022-08-21 18:18:42,2022-08-22 19:24:23,2022-08-21 20:58:38,2022-08-22 12:13:00,2022-08-22 19:24:23,632.498779983422,580.268291149609,1780,91.742,15.994006836,46.478563,PROTONS,2448,60.0,6799.68,25ns_2461b_2448_1737_1733_180bpi_16inj_1INDIV
8148,357762,357784,37525,2022-08-21 04:38:36,2022-08-21 18:18:42,2022-08-21 07:26:45,2022-08-21 17:52:10,2022-08-21 18:18:42,502.955536947856,412.969352125166,4496,82.109,19.259507422,57.087467,PROTONS,2448,60.0,6799.68,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8147,357741,357761,17793,2022-08-20 20:30:44,2022-08-21 04:38:36,2022-08-20 22:51:54,2022-08-21 03:48:27,2022-08-21 04:38:36,264.467806810425,225.797245769539,1666,85.378,18.07345651,53.571872,PROTONS,2400,60.0,6799.68,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8146,357731,357735,37248,2022-08-20 08:27:50,2022-08-20 20:30:44,2022-08-20 10:00:54,2022-08-20 20:21:42,2022-08-20 20:30:44,505.651681975503,465.246300652933,810,92.009,19.454130729,57.664354,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8145,357726,357729,,2022-08-20 01:13:20,2022-08-20 08:28:04,,,2022-08-20 08:28:04,,,0,,,,PROTONS,,,,
8144,357710,357725,2017,2022-08-19 21:28:48,2022-08-20 01:12:57,2022-08-19 23:21:27,2022-08-19 23:55:04,2022-08-20 01:12:57,23.727717066107,21.66052037002,43,91.288,16.393182487,71.04515,PROTONS,2400,60.0,6799.68,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8143,357693,357707,52013,2022-08-19 03:55:38,2022-08-19 21:28:48,2022-08-19 06:52:41,2022-08-19 21:19:34,2022-08-19 21:28:48,603.023636709037,537.386385149895,4543,89.115,18.115780859,53.697326,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8142,357682,357692,10708,2022-08-18 19:40:40,2022-08-19 03:55:38,2022-08-19 00:50:59,2022-08-19 03:49:27,2022-08-19 03:55:38,160.361952224486,133.848318521162,1742,83.466,17.588812109,69.995336,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8141,357679,357679,,2022-08-18 19:23:50,2022-08-18 19:40:40,,,2022-08-18 19:40:40,,,0,,,,PROTONS,,,,
8140,357675,357677,,2022-08-18 18:04:07,2022-08-18 19:23:50,,,2022-08-18 19:23:50,,,0,,,,PROTONS,,,,
8139,357665,357673,,2022-08-18 16:00:28,2022-08-18 18:04:07,,,2022-08-18 18:04:07,,,0,,,,PROTONS,,,,
8138,357662,357662,,2022-08-18 15:53:06,2022-08-18 16:00:28,,,2022-08-18 16:00:28,,,0,,,,PROTONS,,,,
8137,357623,357661,,2022-08-17 17:27:17,2022-08-18 15:53:06,,,2022-08-18 15:53:06,,,0,,,,PROTONS,,,,
8136,357610,357621,38006,2022-08-17 04:09:09,2022-08-17 17:27:00,2022-08-17 05:33:42,2022-08-17 16:07:08,2022-08-17 17:27:00,376.604134753246,353.337270592901,950,93.822,13.824252214,51.167607,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8135,357609,357609,,2022-08-17 03:58:16,2022-08-17 04:09:29,,,2022-08-17 04:09:29,,,0,,,,PROTONS,,,,
8134,357607,357608,,2022-08-17 01:30:19,2022-08-17 03:58:16,,,2022-08-17 03:58:16,,,0,,,,PROTONS,,,,
8133,357557,357606,,2022-08-16 03:27:26,2022-08-17 01:30:19,,,2022-08-17 01:30:19,,,0,,,,PROTONS,,,,
8132,357538,357556,8133,2022-08-15 19:12:21,2022-08-16 03:27:14,2022-08-15 20:36:28,2022-08-15 22:52:01,2022-08-16 03:27:14,122.039949506004,101.339213647354,1029,83.038,17.163595964,50.874937,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8131,357537,357537,,2022-08-15 18:00:34,2022-08-15 19:12:28,,,2022-08-15 19:12:28,,,0,,,,PROTONS,,,,
8130,,,,2022-08-15 17:53:00,2022-08-15 18:00:34,,,2022-08-15 18:00:34,,,0,,,,PROTONS,,,,
8129,357498,357536,,2022-08-15 12:55:41,2022-08-15 17:53:00,,,2022-08-15 17:53:00,,,0,,,,PROTONS,,,,
8128,357469,357496,746,2022-08-14 16:05:19,2022-08-15 12:55:41,2022-08-14 18:41:00,2022-08-14 18:53:26,2022-08-15 12:55:41,415.622301692934,382.759273112384,1785,92.093,17.45395026,72.828018,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8127,357465,357468,,2022-08-14 13:20:33,2022-08-14 16:05:29,,,2022-08-14 16:05:29,,,0,,,,PROTONS,,,,
8126,,,,2022-08-14 13:18:43,2022-08-14 13:20:33,,,2022-08-14 13:20:33,,,0,,,,PROTONS,,,,
8125,357443,357464,588,2022-08-14 04:05:54,2022-08-14 13:18:43,2022-08-14 06:44:31,2022-08-14 06:54:19,2022-08-14 13:18:43,5.102053588014,4.685744331355,40,91.84,10.82173418,32.076906,PROTONS,2400,60.0,6799.68,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8124,357433,357442,48406,2022-08-13 12:40:28,2022-08-14 04:05:54,2022-08-13 14:36:28,2022-08-14 04:03:14,2022-08-14 04:05:54,545.805658483103,503.196008131285,2006,92.193,16.954723047,50.255812,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8123,357423,357432,,2022-08-13 11:39:33,2022-08-13 12:40:28,,,2022-08-13 12:40:28,,,0,,,,PROTONS,,,,
8122,,,,2022-08-13 11:33:26,2022-08-13 11:39:33,,,2022-08-13 11:39:33,,,0,,,,PROTONS,,,,
8121,357403,357422,3620,2022-08-12 23:01:52,2022-08-13 11:33:23,2022-08-13 02:46:35,2022-08-13 03:46:55,2022-08-13 11:33:23,37.785445998365,35.596554885771,85,94.207,14.940861393,44.286488,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8120,357391,357401,14592,2022-08-12 15:09:14,2022-08-12 23:01:52,2022-08-12 18:56:33,2022-08-12 22:59:45,2022-08-12 23:01:52,168.324824879173,162.330506917317,78,96.439,13.523697526,40.085844,PROTONS,2400,60.0,6799.8,25ns_2413b_2400_1836_1845_240bpi_12inj_1INDIV
8119,357336,357389,,2022-08-12 07:41:57,2022-08-12 15:09:19,,,2022-08-12 15:09:19,,,0,,,,PROTONS,,,,
8118,357325,357333,37231,2022-08-11 17:58:55,2022-08-12 07:41:44,2022-08-11 19:44:56,2022-08-12 06:05:27,2022-08-12 07:41:44,456.727988458798,407.696099234088,1431,89.265,16.329079427,53.779257,PROTONS,2160,60.0,6799.8,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8117,357306,357323,,2022-08-11 15:34:16,2022-08-11 17:58:57,,,2022-08-11 17:58:57,,,0,,,,PROTONS,,,,
8116,357276,357302,,2022-08-11 06:33:27,2022-08-11 15:34:16,,,2022-08-11 15:34:16,,,0,,,,PROTONS,,,,
8115,357210,357274,39184,2022-08-10 13:17:03,2022-08-11 06:33:27,2022-08-10 19:32:59,2022-08-11 06:26:03,2022-08-11 06:33:27,471.938275677712,428.931584961582,1682,90.887,16.25342608625,53.530095,PROTONS,2160,60.0,6799.8,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8114,357115,357206,,2022-08-10 00:33:17,2022-08-10 13:17:22,,,2022-08-10 13:17:22,,,0,,,,PROTONS,,,,
8113,357084,357114,27555,2022-08-09 14:19:06,2022-08-10 00:32:59,2022-08-09 16:54:11,2022-08-10 00:33:26,2022-08-10 00:32:59,346.956806895809,299.05763614142,2411,86.194,16.068676302,52.921628,PROTONS,2160,60.0,6799.68,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8112,357072,357083,40551,2022-08-09 01:05:06,2022-08-09 14:19:06,2022-08-09 02:54:44,2022-08-09 14:10:35,2022-08-09 14:19:06,491.516659321539,462.819819556904,1071,94.162,16.408601693,54.04116,PROTONS,2160,60.0,6799.8,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8111,357070,357070,371,2022-08-08 22:50:20,2022-08-09 01:05:06,2022-08-09 00:57:54,2022-08-09 01:04:05,2022-08-09 01:05:06,1.577818216604,1.392055949292,294,88.227,8.437758854,27.789466,PROTONS,2160,60.0,6799.8,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8110,357069,357069,,2022-08-08 19:45:24,2022-08-08 22:50:30,,,2022-08-08 22:50:30,,,0,,,,PROTONS,,,,
8109,357062,357068,,2022-08-08 16:55:17,2022-08-08 19:45:24,,,2022-08-08 19:45:24,,,0,,,,PROTONS,,,,
8108,357035,357061,130,2022-08-08 12:50:29,2022-08-08 16:55:10,2022-08-08 16:49:10,2022-08-08 16:51:20,2022-08-08 16:55:10,2.120012405494,2.059372185832,38,97.14,11.520424674,37.942119,PROTONS,2160,60.0,6799.8,25ns_2173b_2160_1804_1737_240bpi_11inj_1INDIV
8107,357014,357034,,2022-08-08 09:19:06,2022-08-08 12:50:29,,,2022-08-08 12:50:29,,,0,,,,PROTONS,,,,
8106,356996,357005,12353,2022-08-08 03:42:13,2022-08-08 09:18:48,2022-08-08 05:44:59,2022-08-08 09:10:52,2022-08-08 09:18:48,131.292755501515,116.719410405845,2155,88.9,14.390083529,53.261915,PROTONS,1922,60.0,6799.68,25ns_1935b_1922_1758_1842_240bpi_12inj_3INDIVs
8105,,,,2022-08-08 03:41:27,2022-08-08 03:42:26,,,2022-08-08 03:42:26,,,0,,,,PROTONS,,,,
8104,356993,356995,,2022-08-07 18:57:34,2022-08-08 03:41:27,,,2022-08-08 03:41:27,,,0,,,,PROTONS,,,,
8103,356957,356991,19760,2022-08-07 08:08:50,2022-08-07 18:57:34,2022-08-07 10:59:17,2022-08-07 16:28:37,2022-08-07 18:57:34,226.813019069526,213.493171830517,1319,94.127,14.16299668,52.4214,PROTONS,1922,60.0,6799.68,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8102,356939,356956,52896,2022-08-06 15:19:14,2022-08-07 08:08:50,2022-08-06 17:25:35,2022-08-07 08:07:11,2022-08-07 08:08:50,518.966705013799,466.869795506228,4143,89.961,14.485019336,53.6133,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8101,356938,356938,,2022-08-06 14:52:22,2022-08-06 15:19:21,,,2022-08-06 15:19:21,,,0,,,,PROTONS,,,,
8100,356921,356937,2921,2022-08-06 04:35:18,2022-08-06 14:52:14,2022-08-06 14:01:32,2022-08-06 14:50:13,2022-08-06 14:52:14,29.966396609116,28.397856286633,77,94.766,13.325007943,49.319758,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8099,356916,356919,2363,2022-08-06 01:47:08,2022-08-06 04:35:18,2022-08-06 03:55:45,2022-08-06 04:35:08,2022-08-06 04:35:18,24.071896383167,22.883362778742,318,95.063,14.050783398,52.006065,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8098,356891,356915,1789,2022-08-05 23:13:42,2022-08-06 01:47:08,2022-08-06 01:12:43,2022-08-06 01:42:32,2022-08-06 01:47:08,20.634440900545,8.318041477704,518,40.311,14.102022982,52.195717,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8097,356868,356890,,2022-08-05 18:55:26,2022-08-05 23:13:42,,,2022-08-05 23:13:42,,,0,,,,PROTONS,,,,
8096,356863,356867,,2022-08-05 18:10:23,2022-08-05 18:55:26,,,2022-08-05 18:55:26,,,0,,,,PROTONS,,,,
8095,356851,356862,,2022-08-05 15:03:17,2022-08-05 18:10:23,,,2022-08-05 18:10:23,,,0,,,,PROTONS,,,,
8094,356808,356850,31886,2022-08-05 00:48:36,2022-08-05 15:02:58,2022-08-05 02:19:08,2022-08-05 11:10:34,2022-08-05 15:02:58,315.083123802793,294.574998621471,2373,93.491,13.209827734,48.893442,PROTONS,1922,60.0,6799.68,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8093,356803,356805,,2022-08-04 23:01:35,2022-08-05 00:48:36,,,2022-08-05 00:48:36,,,0,,,,PROTONS,,,,
8092,356799,356802,,2022-08-04 21:48:04,2022-08-04 23:01:35,,,2022-08-04 23:01:35,,,0,,,,PROTONS,,,,
8091,356786,356798,5961,2022-08-04 18:12:00,2022-08-04 21:48:01,2022-08-04 19:35:03,2022-08-04 21:14:24,2022-08-04 21:48:01,67.57481823171,62.261773927453,1763,92.138,13.359789583,49.448495,PROTONS,1922,60.0,6799.68,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8090,356780,356783,,2022-08-04 16:54:06,2022-08-04 18:12:11,,,2022-08-04 18:12:11,,,0,,,,PROTONS,,,,
8089,356729,356779,,2022-08-04 12:06:04,2022-08-04 16:54:06,,,2022-08-04 16:54:06,,,0,,,,PROTONS,,,,
8088,356715,356727,37937,2022-08-03 23:24:42,2022-08-04 12:06:04,2022-08-04 01:04:59,2022-08-04 11:37:16,2022-08-04 12:06:04,350.070355026752,334.471333882064,1849,95.544,10.807817383,40.002898,PROTONS,1922,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8087,356705,356714,2966,2022-08-03 20:28:06,2022-08-03 23:24:42,2022-08-03 22:03:42,2022-08-03 22:53:08,2022-08-03 23:24:42,25.240644506459,17.568151923033,377,69.603,10.744825977,39.769749,PROTONS,,60.0,6799.8,25ns_1935b_1922_1602_1672_192bpi_14inj_3INDIVs
8086,356700,356704,,2022-08-03 17:48:00,2022-08-03 20:28:28,,,2022-08-03 20:28:28,,,0,,,,PROTONS,,,,
8085,356689,356698,,2022-08-03 13:30:28,2022-08-03 17:48:00,,,2022-08-03 17:48:00,,,0,,,,PROTONS,,,,
8084,356637,356685,,2022-08-03 06:50:35,2022-08-03 13:30:28,,,2022-08-03 13:30:28,,,0,,,,PROTONS,,,,
8083,356613,356636,38342,2022-08-02 16:41:21,2022-08-03 06:50:35,2022-08-02 18:10:05,2022-08-03 04:49:07,2022-08-03 06:50:35,272.701427910596,257.188928628582,1791,94.312,8.723779427,40.351082,PROTONS,1538,60.0,6799.68,25ns_1551b_1538_1406_1472_192bpi_12inj_3INDIVs
8082,356589,356611,,2022-08-02 14:05:12,2022-08-02 16:41:25,,,2022-08-02 16:41:25,,,0,,,,PROTONS,,,,
8081,356576,356582,32016,2022-08-02 03:36:25,2022-08-02 14:05:12,2022-08-02 05:10:23,2022-08-02 14:03:59,2022-08-02 14:05:12,232.552764272299,213.572331857753,1453,91.838,8.582052214,39.695534,PROTONS,1538,60.0,6799.8,25ns_1551b_1538_1406_1472_192bpi_12inj_3INDIVs
8080,356574,356574,,2022-08-02 02:19:21,2022-08-02 03:36:29,,,2022-08-02 03:36:29,,,0,,,,PROTONS,,,,
8079,356566,356572,9469,2022-08-01 17:14:05,2022-08-02 02:19:20,2022-08-01 18:51:43,2022-08-01 21:29:32,2022-08-02 02:19:20,72.27917095,66.104601835619,980,91.457,9.11919974,42.180064,PROTONS,1538,60.0,6799.68,25ns_1551b_1538_1406_1472_192bpi_12inj_3INDIVs
8078,356560,356564,7254,2022-08-01 12:56:59,2022-08-01 17:14:05,2022-08-01 14:48:30,2022-08-01 16:49:24,2022-08-01 17:14:05,54.786489450037,53.393568892376,53,97.458,8.871624089,41.034925,PROTONS,,60.0,6799.8,25ns_1551b_1538_1406_1472_192bpi_12inj_3INDIVs
8077,356555,356558,,2022-08-01 12:22:35,2022-08-01 12:57:04,,,2022-08-01 12:57:04,,,0,,,,PROTONS,,,,
8076,356520,356554,27898,2022-07-31 16:52:00,2022-08-01 12:22:32,2022-07-31 18:50:53,2022-08-01 02:35:51,2022-08-01 12:22:32,218.217487445684,176.092697153785,5099,80.696,8.679846029,40.147872,PROTONS,1538,60.0,6799.8,25ns_1551b_1538_1404_1467_144bpi_16inj
8075,,,,2022-07-31 16:41:48,2022-07-31 16:52:21,,,2022-07-31 16:52:21,,,0,,,,PROTONS,,,,
8074,356511,356519,,2022-07-31 13:22:46,2022-07-31 16:41:48,,,2022-07-31 16:41:48,,,0,,,,PROTONS,,,,
8073,356484,356510,17023,2022-07-30 22:55:47,2022-07-31 13:22:46,2022-07-31 00:47:20,2022-07-31 05:31:03,2022-07-31 13:22:46,111.767881430289,105.542186599214,237,94.43,6.881639453,40.325528,PROTONS,1538,60.0,6799.68,25ns_1227b_1214_1054_1102_144bpi_14inj
8072,356460,356483,45132,2022-07-30 07:42:15,2022-07-30 22:55:47,2022-07-30 09:55:44,2022-07-30 22:27:56,2022-07-30 22:55:47,263.542646386294,225.994002609763,5305,85.752,7.193744206,42.154423,PROTONS,1214,60.0,6799.8,25ns_1227b_1214_1054_1102_144bpi_14inj
